asset_id,display_name,sponsor,nct_id,phase,overall_status,study_type,primary_purpose,start_date,brief_title,official_title,why_stopped,interventions,conditions,url
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06461910,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-06-14,"The Efficacy and Safety of Anti-PD-1 Combined With Thymalfasin and SOX in Neoadjuvant Treatment of cStage III Gastric or Gastroesophageal Junction Adenocarcinoma: A Prospective, Open-label, Single-arm, Phase II Clinical Study","The Efficacy and Safety of Anti-PD-1 Combined With Thymalfasin and SOX in Neoadjuvant Treatment of cStage III Gastric or Gastroesophageal Junction Adenocarcinoma: A Prospective, Open-label, Single-arm, Phase II Clinical Study",,serplulimab | tegafur | thymalfasin | oxaliplatin,gastroesophageal junction adenocarcinoma | gastric adenocarcinoma,https://clinicaltrials.gov/study/NCT06461910
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06462105,,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2024-07-05,Randomized Phase II Clinical Study of Liposomal Irinotecan or Etoposide Combined With Carboplatin and Serplulimab as First-line Treatment for Extensive Stage Small Cell Lung Cancer,Randomized Phase II Clinical Study of Liposomal Irinotecan or Etoposide Combined With Carboplatin and Serplulimab as First-line Treatment for Extensive Stage Small Cell Lung Cancer,,irinotecan | serplulimab | carboplatin,small cell lung cancer | small-cell lung cancer,https://clinicaltrials.gov/study/NCT06462105
HLX04,bevacizumab (biosimilar),Shanghai Henlius Biotech,NCT06491355,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2024-07-01,"Efficacy and Safety of First-Line Treatment Induced With mFOLFOX6 and HLX04 Regimen, Following Combined With Serplulimab in MSS Initially Unresectable Metastatic Colorectal Cancer: A Prospective, Multicenter, Randomized, Controlled Trial (ASTRUM-IUmCRC)","Efficacy and Safety of First-Line Treatment Induced With mFOLFOX6 and HLX04 Regimen, Following Combined With Serplulimab in MSS Initially Unresectable Metastatic Colorectal Cancer: A Prospective, Multicenter, Randomized, Controlled Trial (ASTRUM-IUmCRC)",,serplulimab | oxaliplatin | HLX04,colorectal cancer,https://clinicaltrials.gov/study/NCT06491355
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06491355,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2024-07-01,"Efficacy and Safety of First-Line Treatment Induced With mFOLFOX6 and HLX04 Regimen, Following Combined With Serplulimab in MSS Initially Unresectable Metastatic Colorectal Cancer: A Prospective, Multicenter, Randomized, Controlled Trial (ASTRUM-IUmCRC)","Efficacy and Safety of First-Line Treatment Induced With mFOLFOX6 and HLX04 Regimen, Following Combined With Serplulimab in MSS Initially Unresectable Metastatic Colorectal Cancer: A Prospective, Multicenter, Randomized, Controlled Trial (ASTRUM-IUmCRC)",,serplulimab | oxaliplatin | HLX04,colorectal cancer,https://clinicaltrials.gov/study/NCT06491355
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06496789,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2023-05-27,Neoadjuvant Serplulimab in Combination With Chemotherapy in Locally Advanced Gastric or Gastro-esophageal Junction Cancer: a Single-arm Phase 2 Trial,Neoadjuvant Serplulimab in Combination With Chemotherapy in Locally Advanced Gastric or Gastro-esophageal Junction Cancer: a Single-arm Phase 2 Trial,,sox | serplulimab,gastro-esophageal junction cancer | gastric cancer,https://clinicaltrials.gov/study/NCT06496789
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06497530,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2024-08-31,An Exploratory Study of Maintenance Lurbinectedin in Combination With Serplulimab for Patients With Extensive-Stage Small Cell Lung Cancer,An Exploratory Study of Maintenance Lurbinectedin in Combination With Serplulimab for Patients With Extensive-Stage Small Cell Lung Cancer,,lurbinectedin | serplulimab,small cell lung cancer,https://clinicaltrials.gov/study/NCT06497530
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06521866,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-03-01,"A Prospective, Randomized, Phase II, Multicenter Clinical Study of Serplulimab Combined with First-Line Targeted Therapy and Chemotherapy with or Without Radiation in the First-Line Treatment of Advanced Colorectal Cancer","A Prospective, Randomized, Phase II, Multicenter Clinical Study of Serplulimab Combined with First-Line Targeted Therapy and Chemotherapy with or Without Radiation in the First-Line Treatment of Advanced Colorectal Cancer",,chemotherapy | targeted therapy | chemotherapy | chemotherapy | serplulimab,colorectal cancer,https://clinicaltrials.gov/study/NCT06521866
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06531291,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2024-08-10,"Surufatinib Combined With Serplulimab and Standard Chemotherapy as First-line Treatment in Advanced Solid Tumors With Neuroendocrine Differentiation: A Single-arm, Multi-cohort, Open-label, Single-center, Prospective, Exploratory Clinical Study","Surufatinib Combined With Serplulimab and Standard Chemotherapy as First-line Treatment in Advanced Solid Tumors With Neuroendocrine Differentiation: A Single-arm, Multi-cohort, Open-label, Single-center, Prospective, Exploratory Clinical Study",,serplulimab | surufatinib,solid tumors,https://clinicaltrials.gov/study/NCT06531291
HLX22,HLX22,Shanghai Henlius Biotech,NCT06532006,PHASE3,RECRUITING,INTERVENTIONAL,TREATMENT,2024-11-22,"A Randomized, Double-blinded, Multicenter, Phase Ⅲ Clinical Study of HLX22 (Recombinant Humanized Anti-HER2 Monoclonal Antibody Injection) in Combination With Trastuzumab and Chemotherapy (XELOX) Versus Trastuzumab and Chemotherapy (XELOX) With or Without Pembrolizumab for the First Line Treatment of Locally Advanced or Metastatic Gastroesophageal Junction and Gastric Cancer","A Randomized, Double-blinded, Multicenter, Phase Ⅲ Clinical Study of HLX22 (Recombinant Humanized Anti-HER2 Monoclonal Antibody Injection) in Combination With Trastuzumab and Chemotherapy (XELOX) Versus Trastuzumab and Chemotherapy (XELOX) With or Without Pembrolizumab for the First Line Treatment of Locally Advanced or Metastatic Gastroesophageal Junction and Gastric Cancer",,capecitabine | oxaliplatin | trastuzumab | pembrolizumab | hlx22,gastroesophageal junction cancer | gastric cancer,https://clinicaltrials.gov/study/NCT06532006
HLX-1502,HLX-1502,Shanghai Henlius Biotech,NCT06541847,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-02-10,"A Phase 2, Open-Label, Single Arm, Non-Controlled, Single-Stage Study to Evaluate the Safety and Effects of HLX-1502 in Patients With Plexiform Neurofibroma and Neurofibromatosis Type 1","A Phase 2, Open-Label, Single Arm, Non-Controlled, Single-Stage Study to Evaluate the Safety and Effects of HLX-1502 in Patients With Plexiform Neurofibroma and Neurofibromatosis Type 1",,HLX-1502,neurofibromatosis type 1 | plexiform neurofibroma,https://clinicaltrials.gov/study/NCT06541847
HLX07,pimurutamab,Shanghai Henlius Biotech,NCT06542588,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-07-19,"A Multicenter, Single-arm, Open-label Clinical Trial of Short-Course Radiotherapy Followed by Neoadjuvant Chemotherapy, HLX07 and Serplulimab in the Treatment for RAS/BRAF Wild Type Locally Advanced Rectal Cancer","A Multicenter, Single-arm, Open-label Clinical Trial of Short-Course Radiotherapy Followed by Neoadjuvant Chemotherapy, HLX07 and Serplulimab in the Treatment for RAS/BRAF Wild Type Locally Advanced Rectal Cancer",,serplulimab | hlx07,rectal cancer | colorectal cancer,https://clinicaltrials.gov/study/NCT06542588
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06542588,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-07-19,"A Multicenter, Single-arm, Open-label Clinical Trial of Short-Course Radiotherapy Followed by Neoadjuvant Chemotherapy, HLX07 and Serplulimab in the Treatment for RAS/BRAF Wild Type Locally Advanced Rectal Cancer","A Multicenter, Single-arm, Open-label Clinical Trial of Short-Course Radiotherapy Followed by Neoadjuvant Chemotherapy, HLX07 and Serplulimab in the Treatment for RAS/BRAF Wild Type Locally Advanced Rectal Cancer",,serplulimab | hlx07,rectal cancer | colorectal cancer,https://clinicaltrials.gov/study/NCT06542588
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06554535,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2024-10-01,"A Single-center, Single-arm, Prospective Clinical Study to Evaluate the Efficacy and Safety of Serplulimab in Combination With Platinum-based Chemotherapy and Bayer Aspirin in Previously Untreated Patients With Extensive-stage Small Cell Lung Cancer.","A Single-center, Single-arm, Prospective Clinical Study to Evaluate the Efficacy and Safety of Serplulimab in Combination With Platinum-based Chemotherapy and Bayer Aspirin in Previously Untreated Patients With Extensive-stage Small Cell Lung Cancer.",,aspirin | serplulimab | platinum,small cell lung cancer | lung cancer,https://clinicaltrials.gov/study/NCT06554535
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06576921,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-11-15,Efficacy and Safety of Serplulimab Combined With Nab-paclitaxel and SOX as Neoadjuvant Treatment for Locally Advanced Gastric Cancer or Adenocarcinoma of Esophagogastric Junction: A Multicenter Randomized Controlled Trial,Efficacy and Safety of Serplulimab Combined With Nab-paclitaxel and SOX as Neoadjuvant Treatment for Locally Advanced Gastric Cancer or Adenocarcinoma of Esophagogastric Junction: A Multicenter Randomized Controlled Trial,,serplulimab | s-1 | oxaliplatin | nab-paclitaxel,adenocarcinoma of esophagogastric junction | gastric cancer,https://clinicaltrials.gov/study/NCT06576921
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06580665,,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2024-09-01,"Randomized Clinical Trials Comparing Immunotherapy Plus Cryoablation (I-CA) Versus Cryoablation Alone for Stage I, Selected Stage IIa, Non-Small Cell Lung Cancer","Randomized Clinical Trials Comparing Immunotherapy Plus Cryoablation (I-CA) Versus Cryoablation Alone for Stage I, Selected Stage IIa, Non-Small Cell Lung Cancer",,serplulimab,non-small cell lung cancer,https://clinicaltrials.gov/study/NCT06580665
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06591910,,NOT_YET_RECRUITING,OBSERVATIONAL,,2024-09-20,Induction Therapy With Serplulimab Combined With Chemotherapy Followed by Local Therapy for Unresectable Stage III Non-small Cell Lung Cancer,Induction Therapy With Serplulimab Combined With Chemotherapy Followed by Local Therapy for Unresectable Stage III Non-small Cell Lung Cancer,,serplulimab,non-small cell lung cancer,https://clinicaltrials.gov/study/NCT06591910
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06599827,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2024-09-20,"Neoadjuvant Moderately Hypofractionated Radiotherapy Combined with Chemotherapy and Immunotherapy for High-risk PMMR/MSS Locally Advanced Rectal Cancer: a Prospective, Exploratory Phase II Trial（iMHRT-LARC）","Neoadjuvant Moderately Hypofractionated Radiotherapy Combined with Chemotherapy and Immunotherapy for High-risk PMMR/MSS Locally Advanced Rectal Cancer: a Prospective, Exploratory Phase II Trial（iMHRT-LARC）",,serplulimab | capecitabine | oxaliplatin,rectal adenocarcinoma,https://clinicaltrials.gov/study/NCT06599827
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06601309,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-07-11,Biomarker Based Neoadjuvant Strategies for Locally Advanced Resectable Esophageal Squamous Cell Carcinoma: an Exploratory Phase II Single-arm Clinical Study,Biomarker Based Neoadjuvant Strategies for Locally Advanced Resectable Esophageal Squamous Cell Carcinoma: an Exploratory Phase II Single-arm Clinical Study,,serplulimab | paclitaxel | cisplatin,esophageal squamous cell carcinoma,https://clinicaltrials.gov/study/NCT06601309
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06692491,PHASE2,NOT_YET_RECRUITING,INTERVENTIONAL,TREATMENT,2025-01-01,A Phase II Clinical Study on Precision Treatment of Rare Tumours in China Guided by Patient-Derived Tumor Organoids (PDO) and Next-Generation Sequencing (NGS),A Phase II Clinical Study on Precision Treatment of Rare Tumours in China Guided by Patient-Derived Tumor Organoids (PDO) and Next-Generation Sequencing (NGS),,pembrolizumab | camrelizumab | durvalumab | imatinib | entrectinib | irinotecan | cisplatin | vemurafenib | savolitinib | palbociclib | sintilimab | epirubicin | pamiparib | alectinib | serplulimab | vinorelbine | atezolizumab | adebrelimab | albumin-bound paclitaxel | nivolumab | toripalimab | gemcitabine | envafolimab | pyrotinib | fluorouracil | tislelizumab | osimertinib,rare tumours,https://clinicaltrials.gov/study/NCT06692491
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06716619,PHASE1,RECRUITING,INTERVENTIONAL,TREATMENT,2025-02-13,A Phase I Clinical Trial of the Safety and Tolerability of Tumor-Associated Lymph Node T-Cell Injection (TAL-T) in Subjects With Advanced Malignant Solid Tumors,A Phase I Clinical Trial of the Safety and Tolerability of Tumor-Associated Lymph Node T-Cell Injection (TAL-T) in Subjects With Advanced Malignant Solid Tumors,,tumor-associated lymph node T cell | serplulimab,melanoma | non-small cell lung cancer | head and neck tumors | cervical cancer,https://clinicaltrials.gov/study/NCT06716619
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06727617,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2024-11-19,"Serplulimab Plus Chemoradiotherapy vs Chemoradiotherapy as Adjuvant Treatment for Postoperative Cervical Cancer Patients With Multiple Risk Factors: A Randomized, Open-Label, Phase II Clinical Trial","Serplulimab Plus Chemoradiotherapy vs Chemoradiotherapy as Adjuvant Treatment for Postoperative Cervical Cancer Patients With Multiple Risk Factors: A Randomized, Open-Label, Phase II Clinical Trial",,nab-paclitaxel | cisplatin | serplulimab | carboplatin,cervical cancer,https://clinicaltrials.gov/study/NCT06727617
HLX43,HLX43,Shanghai Henlius Biotech,NCT06742892,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-03-03,A Phase II Clinical Study to Evaluate HLX43 (Anti-PD-L1 ADC) in Patients With Locally Advanced or Metastatic Hepatocellular Carcinoma (HCC) Failed or Intolerance to Standard Therapy,A Phase II Clinical Study to Evaluate HLX43 (Anti-PD-L1 ADC) in Patients With Locally Advanced or Metastatic Hepatocellular Carcinoma (HCC) Failed or Intolerance to Standard Therapy,,HLX43,hepatocellular carcinoma,https://clinicaltrials.gov/study/NCT06742892
HLX43,HLX43,Shanghai Henlius Biotech,NCT06769113,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-01-26,A Phase II Clinical Study to Evaluate the Efficacy and Safety of HLX43 (Anti-PD-L1 ADC) in Patients With Recurrent/Metastatic Esophageal Squamous Cell Carcinoma (ESCC) Failed or Intolerance to Standard First-line Therapy,A Phase II Clinical Study to Evaluate the Efficacy and Safety of HLX43 (Anti-PD-L1 ADC) in Patients With Recurrent/Metastatic Esophageal Squamous Cell Carcinoma (ESCC) Failed or Intolerance to Standard First-line Therapy,,hlx43,esophageal squamous cell carcinoma,https://clinicaltrials.gov/study/NCT06769113
HLX43,HLX43,Shanghai Henlius Biotech,NCT06769152,PHASE2,RECRUITING,INTERVENTIONAL,TREATMENT,2025-02-20,A Phase II Clinical Study to Evaluate the Efficacy and Safety of HLX43 (Anti-PD-L1 ADC) in Patients With Recurrent/Metastatic Gynecological Malignant Tumors Failed or Intolerance to Standard First-Line Therapy,A Phase II Clinical Study to Evaluate the Efficacy and Safety of HLX43 (Anti-PD-L1 ADC) in Patients With Recurrent/Metastatic Gynecological Malignant Tumors Failed or Intolerance to Standard First-Line Therapy,,HLX43,cervical cancer | ovarian cancer,https://clinicaltrials.gov/study/NCT06769152
serplulimab,serplulimab (raw name appears to be a variant spelling),Shanghai Henlius Biotech,NCT06781281,,RECRUITING,OBSERVATIONAL,,2024-12-04,"Neoadjuvant NabPE With or Without Serplulimab for Early-stage Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative (HR+/HER2-) Breast cancer-an Observational Real-world Study.","Neoadjuvant NabPE With or Without Serplulimab for Early-stage Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative (HR+/HER2-) Breast cancer-an Observational Real-world Study.",,nab-paclitaxel | serplulimab,breast cancer,https://clinicaltrials.gov/study/NCT06781281
